asset,time,FeeMeanUSD
eth,2017-01-11 00:00:00+00:00,0.007637749
eth,2017-01-12 00:00:00+00:00,0.007163325
eth,2017-01-13 00:00:00+00:00,0.006907655
eth,2017-01-14 00:00:00+00:00,0.006684379
eth,2017-01-15 00:00:00+00:00,0.007089169
eth,2017-01-16 00:00:00+00:00,0.006890824
eth,2017-01-17 00:00:00+00:00,0.008652665
eth,2017-01-18 00:00:00+00:00,0.007735655
eth,2017-01-19 00:00:00+00:00,0.00748494
eth,2017-01-20 00:00:00+00:00,0.007829097
eth,2017-01-21 00:00:00+00:00,0.007762759
eth,2017-01-22 00:00:00+00:00,0.008071998
