Time,Contracts,Funding Interval,Funding Rate
01.06.2021 02:00,LTCUSDT Perpetual,8h,0.01%
31.05.2021 18:00,LTCUSDT Perpetual,8h,0.01%
31.05.2021 10:00,LTCUSDT Perpetual,8h,0.01%
31.05.2021 02:00,LTCUSDT Perpetual,8h,0.01%
30.05.2021 18:00,LTCUSDT Perpetual,8h,0.01%
30.05.2021 10:00,LTCUSDT Perpetual,8h,0.01%
30.05.2021 02:00,LTCUSDT Perpetual,8h,0.01%
29.05.2021 18:00,LTCUSDT Perpetual,8h,0.01%
29.05.2021 10:00,LTCUSDT Perpetual,8h,0.01%
29.05.2021 02:00,LTCUSDT Perpetual,8h,0.01%
28.05.2021 18:00,LTCUSDT Perpetual,8h,0.01%
28.05.2021 10:00,LTCUSDT Perpetual,8h,0.01%
28.05.2021 02:00,LTCUSDT Perpetual,8h,0.01%
27.05.2021 18:00,LTCUSDT Perpetual,8h,0.01%
27.05.2021 10:00,LTCUSDT Perpetual,8h,0.01%
27.05.2021 02:00,LTCUSDT Perpetual,8h,0.01%
26.05.2021 18:00,LTCUSDT Perpetual,8h,0.01%
26.05.2021 10:00,LTCUSDT Perpetual,8h,0.01%
26.05.2021 02:00,LTCUSDT Perpetual,8h,0.01%
25.05.2021 18:00,LTCUSDT Perpetual,8h,0.01%
25.05.2021 10:00,LTCUSDT Perpetual,8h,0.01%
25.05.2021 02:00,LTCUSDT Perpetual,8h,0.01%
24.05.2021 18:00,LTCUSDT Perpetual,8h,0.01%
24.05.2021 10:00,LTCUSDT Perpetual,8h,0.01%
24.05.2021 02:00,LTCUSDT Perpetual,8h,-0.01%
23.05.2021 18:00,LTCUSDT Perpetual,8h,0.01%
23.05.2021 10:00,LTCUSDT Perpetual,8h,0.01%
23.05.2021 02:00,LTCUSDT Perpetual,8h,0.01%
22.05.2021 18:00,LTCUSDT Perpetual,8h,0.01%
22.05.2021 10:00,LTCUSDT Perpetual,8h,0.01%
22.05.2021 02:00,LTCUSDT Perpetual,8h,0.01%
21.05.2021 18:00,LTCUSDT Perpetual,8h,0.01%
21.05.2021 10:00,LTCUSDT Perpetual,8h,0.01%
21.05.2021 02:00,LTCUSDT Perpetual,8h,0.01%
20.05.2021 18:00,LTCUSDT Perpetual,8h,0.01%
20.05.2021 10:00,LTCUSDT Perpetual,8h,0.01%
20.05.2021 02:00,LTCUSDT Perpetual,8h,0.01%
19.05.2021 18:00,LTCUSDT Perpetual,8h,-0.49%
19.05.2021 10:00,LTCUSDT Perpetual,8h,0.03%
19.05.2021 02:00,LTCUSDT Perpetual,8h,0.02%
18.05.2021 18:00,LTCUSDT Perpetual,8h,0.05%
18.05.2021 10:00,LTCUSDT Perpetual,8h,0.01%
18.05.2021 02:00,LTCUSDT Perpetual,8h,0.02%
17.05.2021 18:00,LTCUSDT Perpetual,8h,0.05%
17.05.2021 10:00,LTCUSDT Perpetual,8h,0.02%
17.05.2021 02:00,LTCUSDT Perpetual,8h,0.01%
16.05.2021 18:00,LTCUSDT Perpetual,8h,0.05%
16.05.2021 10:00,LTCUSDT Perpetual,8h,0.03%
16.05.2021 02:00,LTCUSDT Perpetual,8h,0.03%
15.05.2021 18:00,LTCUSDT Perpetual,8h,0.03%
15.05.2021 10:00,LTCUSDT Perpetual,8h,0.04%
15.05.2021 02:00,LTCUSDT Perpetual,8h,0.03%
14.05.2021 18:00,LTCUSDT Perpetual,8h,0.01%
14.05.2021 10:00,LTCUSDT Perpetual,8h,0.01%
14.05.2021 02:00,LTCUSDT Perpetual,8h,0.01%
13.05.2021 18:00,LTCUSDT Perpetual,8h,0.01%
13.05.2021 10:00,LTCUSDT Perpetual,8h,0.01%
13.05.2021 02:00,LTCUSDT Perpetual,8h,0.01%
12.05.2021 18:00,LTCUSDT Perpetual,8h,0.05%
12.05.2021 10:00,LTCUSDT Perpetual,8h,0.05%
12.05.2021 02:00,LTCUSDT Perpetual,8h,0.02%
11.05.2021 18:00,LTCUSDT Perpetual,8h,0.02%
11.05.2021 10:00,LTCUSDT Perpetual,8h,0.01%
11.05.2021 02:00,LTCUSDT Perpetual,8h,0.01%
10.05.2021 18:00,LTCUSDT Perpetual,8h,0.08%
10.05.2021 10:00,LTCUSDT Perpetual,8h,0.09%
10.05.2021 02:00,LTCUSDT Perpetual,8h,0.08%
09.05.2021 18:00,LTCUSDT Perpetual,8h,0.03%
09.05.2021 10:00,LTCUSDT Perpetual,8h,0.07%
09.05.2021 02:00,LTCUSDT Perpetual,8h,0.11%
08.05.2021 18:00,LTCUSDT Perpetual,8h,0.11%
08.05.2021 10:00,LTCUSDT Perpetual,8h,0.13%
08.05.2021 02:00,LTCUSDT Perpetual,8h,0.08%
07.05.2021 18:00,LTCUSDT Perpetual,8h,0.10%
07.05.2021 10:00,LTCUSDT Perpetual,8h,0.06%
07.05.2021 02:00,LTCUSDT Perpetual,8h,0.02%
06.05.2021 18:00,LTCUSDT Perpetual,8h,0.14%
06.05.2021 10:00,LTCUSDT Perpetual,8h,0.15%
06.05.2021 02:00,LTCUSDT Perpetual,8h,0.13%
05.05.2021 18:00,LTCUSDT Perpetual,8h,0.08%
05.05.2021 10:00,LTCUSDT Perpetual,8h,0.10%
05.05.2021 02:00,LTCUSDT Perpetual,8h,0.02%
04.05.2021 18:00,LTCUSDT Perpetual,8h,0.09%
04.05.2021 10:00,LTCUSDT Perpetual,8h,0.04%
04.05.2021 02:00,LTCUSDT Perpetual,8h,0.09%
03.05.2021 18:00,LTCUSDT Perpetual,8h,0.08%
03.05.2021 10:00,LTCUSDT Perpetual,8h,0.08%
03.05.2021 02:00,LTCUSDT Perpetual,8h,0.05%
02.05.2021 18:00,LTCUSDT Perpetual,8h,0.07%
02.05.2021 10:00,LTCUSDT Perpetual,8h,0.06%
02.05.2021 02:00,LTCUSDT Perpetual,8h,0.06%
01.05.2021 18:00,LTCUSDT Perpetual,8h,0.06%
01.05.2021 10:00,LTCUSDT Perpetual,8h,0.06%
01.05.2021 02:00,LTCUSDT Perpetual,8h,0.04%
30.04.2021 18:00,LTCUSDT Perpetual,8h,0.05%
30.04.2021 10:00,LTCUSDT Perpetual,8h,0.04%
30.04.2021 02:00,LTCUSDT Perpetual,8h,0.02%
29.04.2021 18:00,LTCUSDT Perpetual,8h,0.03%
29.04.2021 10:00,LTCUSDT Perpetual,8h,0.02%
29.04.2021 02:00,LTCUSDT Perpetual,8h,0.01%
28.04.2021 18:00,LTCUSDT Perpetual,8h,0.04%
28.04.2021 10:00,LTCUSDT Perpetual,8h,0.03%
28.04.2021 02:00,LTCUSDT Perpetual,8h,0.01%
27.04.2021 18:00,LTCUSDT Perpetual,8h,0.04%
27.04.2021 10:00,LTCUSDT Perpetual,8h,0.01%
27.04.2021 02:00,LTCUSDT Perpetual,8h,0.01%
26.04.2021 18:00,LTCUSDT Perpetual,8h,0.03%
26.04.2021 10:00,LTCUSDT Perpetual,8h,0.01%
26.04.2021 02:00,LTCUSDT Perpetual,8h,0.01%
25.04.2021 18:00,LTCUSDT Perpetual,8h,0.01%
25.04.2021 10:00,LTCUSDT Perpetual,8h,0.01%
25.04.2021 02:00,LTCUSDT Perpetual,8h,0.02%
24.04.2021 18:00,LTCUSDT Perpetual,8h,0.01%
24.04.2021 10:00,LTCUSDT Perpetual,8h,0.01%
24.04.2021 02:00,LTCUSDT Perpetual,8h,0.01%
23.04.2021 18:00,LTCUSDT Perpetual,8h,0.01%
23.04.2021 10:00,LTCUSDT Perpetual,8h,0.01%
23.04.2021 02:00,LTCUSDT Perpetual,8h,0.01%
22.04.2021 18:00,LTCUSDT Perpetual,8h,0.02%
22.04.2021 10:00,LTCUSDT Perpetual,8h,0.02%
22.04.2021 02:00,LTCUSDT Perpetual,8h,0.05%
21.04.2021 18:00,LTCUSDT Perpetual,8h,0.03%
21.04.2021 10:00,LTCUSDT Perpetual,8h,0.01%
21.04.2021 02:00,LTCUSDT Perpetual,8h,0.04%
20.04.2021 18:00,LTCUSDT Perpetual,8h,0.01%
20.04.2021 10:00,LTCUSDT Perpetual,8h,0.01%
20.04.2021 02:00,LTCUSDT Perpetual,8h,0.04%
19.04.2021 18:00,LTCUSDT Perpetual,8h,0.03%
19.04.2021 10:00,LTCUSDT Perpetual,8h,0.03%
19.04.2021 02:00,LTCUSDT Perpetual,8h,0.01%
18.04.2021 18:00,LTCUSDT Perpetual,8h,0.02%
18.04.2021 10:00,LTCUSDT Perpetual,8h,0.01%
18.04.2021 02:00,LTCUSDT Perpetual,8h,0.12%
17.04.2021 18:00,LTCUSDT Perpetual,8h,0.10%
17.04.2021 10:00,LTCUSDT Perpetual,8h,0.13%
17.04.2021 02:00,LTCUSDT Perpetual,8h,0.17%
16.04.2021 18:00,LTCUSDT Perpetual,8h,0.11%
16.04.2021 10:00,LTCUSDT Perpetual,8h,0.18%
16.04.2021 02:00,LTCUSDT Perpetual,8h,0.23%
15.04.2021 18:00,LTCUSDT Perpetual,8h,0.16%
15.04.2021 10:00,LTCUSDT Perpetual,8h,0.19%
15.04.2021 02:00,LTCUSDT Perpetual,8h,0.14%
14.04.2021 18:00,LTCUSDT Perpetual,8h,0.12%
14.04.2021 10:00,LTCUSDT Perpetual,8h,0.31%
14.04.2021 02:00,LTCUSDT Perpetual,8h,0.22%
13.04.2021 18:00,LTCUSDT Perpetual,8h,0.26%
13.04.2021 10:00,LTCUSDT Perpetual,8h,0.23%
13.04.2021 02:00,LTCUSDT Perpetual,8h,0.14%
12.04.2021 18:00,LTCUSDT Perpetual,8h,0.11%
12.04.2021 10:00,LTCUSDT Perpetual,8h,0.18%
12.04.2021 02:00,LTCUSDT Perpetual,8h,0.15%
11.04.2021 18:00,LTCUSDT Perpetual,8h,0.16%
11.04.2021 10:00,LTCUSDT Perpetual,8h,0.19%
11.04.2021 02:00,LTCUSDT Perpetual,8h,0.18%
10.04.2021 18:00,LTCUSDT Perpetual,8h,0.18%
10.04.2021 10:00,LTCUSDT Perpetual,8h,0.20%
10.04.2021 02:00,LTCUSDT Perpetual,8h,0.07%
09.04.2021 18:00,LTCUSDT Perpetual,8h,0.10%
09.04.2021 10:00,LTCUSDT Perpetual,8h,0.10%
09.04.2021 02:00,LTCUSDT Perpetual,8h,0.07%
08.04.2021 18:00,LTCUSDT Perpetual,8h,0.10%
08.04.2021 10:00,LTCUSDT Perpetual,8h,0.10%
08.04.2021 02:00,LTCUSDT Perpetual,8h,0.06%
07.04.2021 18:00,LTCUSDT Perpetual,8h,0.06%
07.04.2021 10:00,LTCUSDT Perpetual,8h,0.09%
07.04.2021 02:00,LTCUSDT Perpetual,8h,0.14%
06.04.2021 18:00,LTCUSDT Perpetual,8h,0.14%
06.04.2021 10:00,LTCUSDT Perpetual,8h,0.19%
06.04.2021 02:00,LTCUSDT Perpetual,8h,0.22%
05.04.2021 18:00,LTCUSDT Perpetual,8h,0.18%
05.04.2021 10:00,LTCUSDT Perpetual,8h,0.13%
05.04.2021 02:00,LTCUSDT Perpetual,8h,0.11%
04.04.2021 18:00,LTCUSDT Perpetual,8h,0.07%
04.04.2021 10:00,LTCUSDT Perpetual,8h,0.10%
04.04.2021 02:00,LTCUSDT Perpetual,8h,0.08%
03.04.2021 18:00,LTCUSDT Perpetual,8h,0.22%
03.04.2021 10:00,LTCUSDT Perpetual,8h,0.18%
03.04.2021 02:00,LTCUSDT Perpetual,8h,0.15%
02.04.2021 18:00,LTCUSDT Perpetual,8h,0.14%
02.04.2021 10:00,LTCUSDT Perpetual,8h,0.18%
02.04.2021 02:00,LTCUSDT Perpetual,8h,0.11%
01.04.2021 18:00,LTCUSDT Perpetual,8h,0.14%
01.04.2021 10:00,LTCUSDT Perpetual,8h,0.14%
01.04.2021 02:00,LTCUSDT Perpetual,8h,0.11%
31.03.2021 18:00,LTCUSDT Perpetual,8h,0.07%
31.03.2021 10:00,LTCUSDT Perpetual,8h,0.10%
31.03.2021 02:00,LTCUSDT Perpetual,8h,0.09%
30.03.2021 18:00,LTCUSDT Perpetual,8h,0.12%
30.03.2021 10:00,LTCUSDT Perpetual,8h,0.10%
30.03.2021 02:00,LTCUSDT Perpetual,8h,0.04%
29.03.2021 18:00,LTCUSDT Perpetual,8h,0.05%
29.03.2021 10:00,LTCUSDT Perpetual,8h,0.01%
29.03.2021 02:00,LTCUSDT Perpetual,8h,0.01%
28.03.2021 18:00,LTCUSDT Perpetual,8h,0.05%
28.03.2021 10:00,LTCUSDT Perpetual,8h,0.05%
28.03.2021 01:00,LTCUSDT Perpetual,8h,0.04%
27.03.2021 17:00,LTCUSDT Perpetual,8h,0.02%
27.03.2021 09:00,LTCUSDT Perpetual,8h,0.03%
27.03.2021 01:00,LTCUSDT Perpetual,8h,0.03%
26.03.2021 17:00,LTCUSDT Perpetual,8h,0.02%
26.03.2021 09:00,LTCUSDT Perpetual,8h,0.04%
26.03.2021 01:00,LTCUSDT Perpetual,8h,0.01%
25.03.2021 17:00,LTCUSDT Perpetual,8h,0.01%
25.03.2021 09:00,LTCUSDT Perpetual,8h,0.01%
25.03.2021 01:00,LTCUSDT Perpetual,8h,0.02%
24.03.2021 17:00,LTCUSDT Perpetual,8h,0.06%
24.03.2021 09:00,LTCUSDT Perpetual,8h,0.03%
24.03.2021 01:00,LTCUSDT Perpetual,8h,0.03%
23.03.2021 17:00,LTCUSDT Perpetual,8h,0.02%
23.03.2021 09:00,LTCUSDT Perpetual,8h,0.02%
23.03.2021 01:00,LTCUSDT Perpetual,8h,0.02%
22.03.2021 17:00,LTCUSDT Perpetual,8h,0.06%
22.03.2021 09:00,LTCUSDT Perpetual,8h,0.07%
22.03.2021 01:00,LTCUSDT Perpetual,8h,0.06%
21.03.2021 17:00,LTCUSDT Perpetual,8h,0.05%
21.03.2021 09:00,LTCUSDT Perpetual,8h,0.06%
21.03.2021 01:00,LTCUSDT Perpetual,8h,0.07%
20.03.2021 17:00,LTCUSDT Perpetual,8h,0.13%
20.03.2021 09:00,LTCUSDT Perpetual,8h,0.08%
20.03.2021 01:00,LTCUSDT Perpetual,8h,0.06%
19.03.2021 17:00,LTCUSDT Perpetual,8h,0.06%
19.03.2021 09:00,LTCUSDT Perpetual,8h,0.03%
19.03.2021 01:00,LTCUSDT Perpetual,8h,0.03%
18.03.2021 17:00,LTCUSDT Perpetual,8h,0.09%
18.03.2021 09:00,LTCUSDT Perpetual,8h,0.06%
18.03.2021 01:00,LTCUSDT Perpetual,8h,0.03%
17.03.2021 17:00,LTCUSDT Perpetual,8h,0.03%
17.03.2021 09:00,LTCUSDT Perpetual,8h,0.04%
17.03.2021 01:00,LTCUSDT Perpetual,8h,0.03%
16.03.2021 17:00,LTCUSDT Perpetual,8h,0.01%
16.03.2021 09:00,LTCUSDT Perpetual,8h,0.01%
16.03.2021 01:00,LTCUSDT Perpetual,8h,0.02%
15.03.2021 17:00,LTCUSDT Perpetual,8h,0.01%
15.03.2021 09:00,LTCUSDT Perpetual,8h,0.08%
15.03.2021 01:00,LTCUSDT Perpetual,8h,0.07%
14.03.2021 17:00,LTCUSDT Perpetual,8h,0.08%
14.03.2021 09:00,LTCUSDT Perpetual,8h,0.07%
14.03.2021 01:00,LTCUSDT Perpetual,8h,0.03%
13.03.2021 17:00,LTCUSDT Perpetual,8h,0.08%
13.03.2021 09:00,LTCUSDT Perpetual,8h,0.03%
13.03.2021 01:00,LTCUSDT Perpetual,8h,0.03%
12.03.2021 17:00,LTCUSDT Perpetual,8h,0.02%
12.03.2021 09:00,LTCUSDT Perpetual,8h,0.07%
12.03.2021 01:00,LTCUSDT Perpetual,8h,0.08%
11.03.2021 17:00,LTCUSDT Perpetual,8h,0.07%
11.03.2021 09:00,LTCUSDT Perpetual,8h,0.07%
